	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
0	0.0	19.687292370768237	18.082476360588515	21.1223380487999	31.27059105075774	2.0273710652617116	17.168393576160664	20.52566936138469	18.8610435235977	24.256854986136577	16.585580468254882	19.83532658829159	19.64940597695038	14.186864621862265	1.0698778772280515	31.50483280529073	19.158925071554595	20.125978658221875	20.652755252547493	21.231983711338614	17.90618996212401	18.559160726235064	1.6803047087943916	3.8595111211883046	8.28508162726458	9.729072100085828	20.652644578055103
1	19.687292370768237	0.0	3.342127783282933	3.2744512638532943	22.70245419941006	21.087665966504712	1.8002090972214693	2.684572238706614	4.086158502587571	7.544898124299592	3.0406703048681814	3.445482141238443	2.77517583990465	3.800678776659311	20.473557615990597	18.13602648107142	1.8550325694980057	1.5330376650083823	1.4127362614312546	4.762555159422954	5.62958554330054	1.749645072956262	14.844634662745788	18.612837832748404	10.280758381053728	10.269178443891484	1.617071362500493
2	18.082476360588515	3.342127783282933	0.0	6.306655759253408	24.440061623785894	19.21164980676158	3.739426184981169	2.2937770061778973	1.462690978217269	9.822861962667083	5.112485571344807	6.3468250304460385	1.209837351961138	4.567569504331256	18.907824011782512	20.521112217517324	4.907068570745678	2.331494342450297	3.3958251288209182	7.5982869927184264	2.8774996550508813	1.7117706349365416	13.821179483165217	17.283910754893082	9.365074470033747	9.203771882080012	4.7353978526747085
3	21.1223380487999	3.2744512638532943	6.306655759253408	0.0	19.24020185559199	22.613767644380243	3.7261844787756715	5.357642965502656	6.800913155548148	4.919563761763853	3.5340540241318164	1.1023358593075743	5.885500357790744	5.046014795641703	21.86419185840353	13.76609612625242	1.9294037143513805	4.641527895236585	3.674911378022664	1.6431942853900106	8.054601895345403	4.896681216967814	16.127707262180486	19.935536263883694	11.85490313467861	11.431888658178195	1.7793898524929548
4	31.27059105075774	22.70245419941006	24.440061623785894	19.24020185559199	0.0	33.33323107081053	21.97106946263386	24.76127213120594	24.76583682805946	8.189223662546674	20.617747977789307	18.553980833159255	25.64989073680735	20.294848578364203	31.452147251092384	8.982331363262466	20.956259777300446	24.65285495775264	23.13955567565516	16.874314126431795	23.970246740367475	23.904894014120213	27.536656968118983	30.21552451871255	26.638289508812157	22.663143801739107	21.034203118079155
5	2.0273710652617116	21.087665966504712	19.21164980676158	22.613767644380243	33.33323107081053	0.0	18.852352730955264	21.4764169785314	19.739975383457235	25.711365777620774	18.329204091575207	21.44192433680165	20.714375319879696	15.820188040199396	1.6812680107127027	33.78553352358705	20.761843222450416	21.315193026023493	21.875314569494783	22.815419478497024	18.6887422473492	19.867195747785164	3.374832872653578	2.29397230052135	10.105364077461324	9.713677231020815	22.065602161576606
6	17.168393576160664	1.8002090972214693	3.739426184981169	3.7261844787756715	21.97106946263386	18.852352730955264	0.0	4.067279498936242	4.921853532881716	7.920187093601501	1.416752493316395	3.3442247600971244	3.740055303786535	1.9519554397436396	17.841541647627107	17.767031414486553	1.8280022482266496	2.9135405744254697	3.0891332953980917	4.89967074487156	6.18759818908643	2.2755121381511776	13.024790167807376	17.086041495825594	8.287745360141344	10.139527223639263	2.7158959652785803
7	20.52566936138469	2.684572238706614	2.2937770061778973	5.357642965502656	24.76127213120594	21.4764169785314	4.067279498936242	0.0	2.0349256591588865	8.55966590995915	5.597876380858311	5.851876699220012	1.193151756409055	5.733995582996949	21.374940725409346	19.97890496166804	4.5021258093971115	1.3007459135955461	1.7309216210363048	6.7886301747085085	3.841399626655549	2.170328468758585	15.710134747938337	18.93610545494587	11.491180894972517	10.098695692717873	3.5962225315187304
8	18.8610435235977	4.086158502587571	1.462690978217269	6.800913155548148	24.76583682805946	19.739975383457235	4.921853532881716	2.0349256591588865	0.0	9.757156087633756	6.359363812402727	7.090149542595671	1.6372819724503613	5.95533944795187	19.69911125571258	20.395373604061145	5.773986339360572	2.8296103567057647	3.583213505607008	8.091748282327066	1.9498457360062549	2.8245773114632358	14.718065674026642	17.81389827093318	10.612794215017852	9.483854362240578	5.190024863842598
9	24.256854986136577	7.544898124299592	9.822861962667083	4.919563761763853	8.189223662546674	25.711365777620774	7.920187093601501	8.55966590995915	9.757156087633756	0.0	7.3255051409239185	4.950708035747388	9.318433443090955	8.520216863379293	24.97973643361211	5.483708301853451	6.430232690468318	8.40794915781126	7.455070795774581	3.6480589986440894	10.735099933076322	8.827183548283333	18.80314657157962	22.44144644454282	15.10838875236386	13.25513249736742	6.238469844085268
10	16.585580468254882	3.0406703048681814	5.112485571344807	3.5340540241318164	20.617747977789307	18.329204091575207	1.416752493316395	5.597876380858311	6.359363812402727	7.3255051409239185	0.0	2.7803443642347325	5.315502443975162	1.7027650541166097	17.206750978909973	16.130190196849302	1.9592088324601127	4.4409532357535815	4.345848225993162	4.27335651781798	7.405883845442199	3.763095404773967	12.673148392786166	16.784373456650293	8.030847556517575	10.629857754430724	3.2809703804221253
