	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
0	0.0	21.43570787259818	20.577852590235352	21.17847284233236	33.07667106612489	18.01909551963554	20.315601098069617	21.94969193249165	21.84260673050421	1.8433522307149768	21.343422168834035	21.08327168058909	20.48341059898107	1.7484818194612883	14.884924182769108	22.878772667155914	18.484149525556838	21.590728501861374	32.607498209324525	17.34579885601784	19.327391821081513	25.048687905716175	8.491819261856087	20.122264120964065	19.017364637771816	18.871136614090208	9.903415659412433
1	21.43570787259818	0.0	3.0115251703182024	3.1987569636774005	16.96779821508044	2.962687175978385	4.0921362839490705	4.476261792237938	1.7356996609977071	21.784407213699986	2.8030428601645214	1.6926425639207074	1.2261519265626455	17.998090955990758	4.723617601180653	3.2899222664395156	5.615114070319437	1.5633442462389344	22.614398449642852	3.798648093205003	2.5774080209709744	7.093982552607687	10.353506490331672	2.096803951399642	4.062843811892354	6.732760457851745	10.219809727748782
2	20.577852590235352	3.0115251703182024	0.0	5.936670634880151	20.85184961261064	3.7927812817208966	1.42160580472509	7.279557477021092	4.720980234368046	20.570649121960617	1.0857843801219096	1.3693714056290731	2.720103572740424	17.400200780202315	5.012972894930631	6.319543380508703	3.0070801994858893	1.9207305386694855	25.94305887537257	5.212203603342913	1.3615910746461328	9.396655275670351	9.872440565524794	4.413525518446585	1.2759378394936203	4.495914284154241	9.397043565367133
3	21.17847284233236	3.1987569636774005	5.936670634880151	0.0	13.325997389011146	3.521149415943795	6.983695828163289	1.676727511104791	1.556092629272257	22.04060098581414	5.958894806771169	4.689462596333392	3.251407794979513	17.687589705835215	4.541440834673319	1.1452786457572814	8.253099589119252	4.782199835667811	19.031294559494974	2.9586220715674068	4.8917679445326225	5.123972480529264	10.218200974072255	1.8725519718377643	6.623874219470368	9.227329301544344	11.145848768484132
4	33.07667106612489	16.96779821508044	20.85184961261064	13.325997389011146	0.0	17.616312139630757	21.204616181215396	10.890773930134946	15.268511665014017	35.20370209119262	20.51098552946154	19.37762396305799	17.57130605580819	28.314141538859722	16.090865692681763	13.139089906112488	21.878945111868145	18.797153079867744	9.134066949986103	15.77549632025991	19.316782319750338	5.282070065136151	20.777716780260263	16.140476022881042	21.09770616771671	21.087856307830297	17.56983886501355
5	18.01909551963554	2.962687175978385	3.7927812817208966	3.521149415943795	17.616312139630757	0.0	4.940646972140694	5.074306953142829	3.1747372023068197	19.048570691331435	4.333879771661977	3.048092683849083	1.875289743095043	14.846636375388266	1.8221057064057675	4.5031292610874365	5.999834952292177	3.788889343438104	22.34460481024956	1.330276033831323	2.3788516731728904	8.158740229993409	7.519850426313386	1.8420388010233988	4.085068706000186	7.353805477850834	9.857077071055917
6	20.315601098069617	4.0921362839490705	1.42160580472509	6.983695828163289	21.204616181215396	4.940646972140694	0.0	8.214122594993901	5.789083609550704	20.154241127395537	1.5528840062497988	2.6223528638609763	3.958418073798408	17.404307996228965	5.901017601094392	7.274945716208196	1.7366347593087004	2.795631259710612	26.174551169455576	6.305300563235679	2.592740789402786	9.957101306031516	10.224616149393503	5.585112803212912	1.2490997554995906	3.2235017940429898	9.334535752524053
7	21.94969193249165	4.476261792237938	7.279557477021092	1.676727511104791	10.890773930134946	5.074306953142829	8.214122594993901	0.0	2.879502815829984	22.79878202452073	7.193692170009344	6.059212147669553	4.757373069931633	18.50865736682976	5.8088494209089445	1.3625227328740188	9.43389855375896	5.979039004690937	17.045075904922488	4.3508291004728115	6.341494816816393	3.6628218734732685	11.225481794530385	3.521316154515823	7.964812956469342	10.247927135882499	11.783088030462732
8	21.84260673050421	1.7356996609977071	4.720980234368046	1.556092629272257	15.268511665014017	3.1747372023068197	5.789083609550704	2.879502815829984	0.0	22.47282801118305	4.593272528926113	3.3890399799975732	2.1738636537892355	18.221080525143822	4.679397886057656	1.6740872967007059	7.212030125724405	3.322448244435889	21.00249332481226	3.2550420814628573	3.9193182740018777	5.999765031287907	10.513359295207417	1.4296591830774015	5.621047460311551	8.20071362261707	10.729600012216087
9	1.8433522307149768	21.784407213699986	20.570649121960617	22.04060098581414	35.20370209119262	19.048570691331435	20.154241127395537	22.79878202452073	22.47282801118305	0.0	21.270460386090367	21.23783645600811	20.980113495590913	3.4244109407695	15.920618066154953	23.57452868178786	18.446221117888395	21.65648547755823	35.336387400587796	18.51726292900403	19.707901682994873	25.498081114720208	9.706505421646078	21.04994947223295	19.16167750487272	18.381516634070106	9.754895251176182
