	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
0	0.0	20.594332022826176	2.927024897691263	4.604274910487553	3.875703755356493	17.847156991771666	2.709867077550879	4.094393549711729	1.5475762423533088	3.868205906116662	3.0511238935059746	3.0794784052527344	18.970717902488545	15.360182225544149	2.4149864870374604	1.4448832711935549	21.40394470334954	22.42808443486565	8.918911612799112	1.705877233979387	1.5356289161296703	5.737973512556821	7.4473467804208955	10.01987216418968	3.3785031820166136	1.7014808819445149
1	20.594332022826176	0.0	20.039619711744425	21.507542559868817	14.642450998246964	32.68312513701386	20.852248877948302	19.58225675600833	20.357331055793566	18.504933432526133	17.22397923936016	20.547004027745075	3.607921765635996	1.723852666326058	18.71039298342457	21.08290617984341	1.7931040795623456	31.610150403334668	7.2407099498328975	21.532495462646704	18.312122578709335	18.12271055298761	25.15193217790331	9.701736858106264	22.05886435019753	19.732947164288706
2	2.927024897691263	20.039619711744425	0.0	7.313274196288722	4.861612390694903	21.123632587011816	1.126746398655686	1.559975771038611	1.4203815131348143	1.3548826371477984	4.988842604691896	5.872775285555829	18.217519395165926	15.161390114965197	1.283202524793394	2.206022522746436	20.748002604411074	25.364535202764568	8.89825447150435	4.4719437956733925	3.0583898702132375	3.4885403087317535	9.42650724139544	9.298560241015318	6.170866797754421	4.511117298800361
3	4.604274910487553	21.507542559868817	7.313274196288722	0.0	5.646279173519437	11.11955958953054	6.915698693029845	8.00137743484235	6.084878742705653	7.845799386223926	4.388105450014514	1.7165174613634173	20.336970820406943	16.46087671780502	6.586218188715909	5.4225998156488675	22.386258618599733	16.808822565709633	10.546344557308144	3.030794630400374	5.0247863789286225	9.159497322317772	3.6636264567998262	11.748433428480245	1.4527459950994912	3.398480611545689
4	3.875703755356493	14.642450998246964	4.861612390694903	5.646279173519437	0.0	16.419979262807207	5.4277903425876035	5.795521671169682	4.218374587846084	4.7282472845181776	1.5758088927511131	4.277830013255404	15.091644040241091	11.014181985779562	3.5515454368775363	4.957240356733199	15.790925680920605	20.345305260892864	5.390576329095826	4.536359810879092	2.282686907769932	6.64229791881728	8.620563828702787	9.557334290024379	5.24059467434751	3.2410587993132633
5	17.847156991771666	32.68312513701386	21.123632587011816	11.11955958953054	16.419979262807207	0.0	20.080135344719743	20.075864235667524	19.902391689512854	20.535014757540814	16.14696166147972	13.516584911072387	30.05973240295355	25.67031246076945	19.86474931170004	18.05446497015559	33.33358315486464	8.968047533344587	20.693878196686914	15.502250232039616	18.160107338040422	19.72832964715239	5.565390986843585	17.71276432237141	13.390883077052493	16.244620974259867
6	2.709867077550879	20.852248877948302	1.126746398655686	6.915698693029845	5.4277903425876035	20.080135344719743	0.0	1.8413843193275918	1.4365586914968482	2.2861362350964254	5.289658808800209	5.608413835423276	18.829509244275545	15.878878340352674	2.1240017975972174	1.5288196314753684	21.512889508686026	24.67359767750209	9.598913832871046	3.98585785502508	3.3020893201881325	3.7979801646640086	8.782637283059122	9.65768167458711	5.682503744800641	4.406755051153132
7	4.094393549711729	19.58225675600833	1.559975771038611	8.00137743484235	5.795521671169682	20.075864235667524	1.8413843193275918	0.0	2.7745273693570005	1.257955515246059	6.023566361094856	6.740110451125579	17.88829780682731	15.214196555962564	2.5504388862806007	3.188545806151235	20.243231475994364	24.40870401177477	9.315327980289066	5.381122170732508	4.25108026618651	2.0584353025903033	9.775706429606421	9.182877078771295	6.927803483961163	5.5672143355492505
8	1.5475762423533088	20.357331055793566	1.4203815131348143	6.084878742705653	4.218374587846084	19.902391689512854	1.4365586914968482	2.7745273693570005	0.0	2.5631958975771556	3.937085419211426	4.585043935728364	18.61504765775936	15.22323995913408	1.313454149623434	1.2268543724598855	21.127287035427504	24.187299726435274	8.810445217335852	3.1761546215624024	1.9989034688655851	4.5967624464687935	8.555618073738318	9.619801402686631	4.894268041406698	3.168096474138425
9	3.868205906116662	18.504933432526133	1.3548826371477984	7.845799386223926	4.7282472845181776	20.535014757540814	2.2861362350964254	1.257955515246059	2.5631958975771556	0.0	5.1684439873573105	6.443600916153251	17.20211606590119	14.155323998929846	1.7252312601837172	3.3763412339860785	19.283282659451363	24.426732314612313	8.203278783022903	5.354606571689101	3.617546509510846	2.5378254693124918	10.080331500040568	8.808264754148894	6.874080259782677	5.123590209563182
